Sample	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	
300	0.42665156014215944	0.9779170016388657	0.5825887407352075	1.459363869962869	0.7202456569795215	1.0761339317538579	0.6219873293487046	0.9868098986433249	0.3872607736134893	1.0275498972718133	
310	0.40400995318965427	0.7341235455866629	0.7720055216422254	1.6591535587989457	0.8604452445512211	1.0790100214629677	0.6219873293487046	1.1804163870362356	0.3872607736134893	1.1106298870613567	
320	0.40400995318965427	0.7341235455866629	0.9072698723723132	1.5051148701326744	0.8716175467632679	1.0790100214629677	0.7723892546110259	0.9449991602833216	0.3674848746764896	1.126681393633281	
330	0.39647995086050875	0.7341235455866629	0.8261488170862257	1.5051148701326744	0.9355238685207354	1.111619979275419	0.9579612611913207	0.9449991602833216	0.3674848746764896	1.126681393633281	
340	0.39268355599433796	0.6922991637143222	0.9929679598177753	1.5051148701326744	1.348515503640776	1.220875030173853	1.0374222634918744	0.9449991602833216	0.3674848746764896	1.126681393633281	
350	0.36353075532982615	0.6922991637143222	0.9929679598177753	1.5051148701326744	1.399291746888097	1.220875030173853	1.1068664050552617	0.914472668805615	0.4144011173837827	1.126681393633281	
360	0.3176980661362765	0.8155986853111027	1.2771658703739381	1.5051148701326744	1.399291746888097	0.927074195980165	1.157863742131087	1.1593224533128215	0.4166881210086549	1.2354634537561173	
370	0.3176980661362765	0.89717053073502	1.070661948609227	1.476159410547034	1.399291746888097	0.7498656514704394	0.946532719773528	1.3443658906973552	0.521389873139715	1.2354634537561173	
380	0.3176980661362765	0.6902430820062707	0.9580496935805051	1.6944408875973578	1.399291746888097	0.7192089095621466	1.1120701182140664	1.3443658906973552	0.521389873139715	0.9805457834962579	
390	0.3176980661362765	0.7998942124000846	1.2729916920568345	1.6944408875973578	1.399291746888097	0.7192089095621466	1.3358060116940913	1.3443658906973552	0.7787891714659103	1.3072769725016986	
400	0.4382644672817653	0.7998942124000846	1.6663487731402469	1.6944408875973578	1.3152699617490577	0.7434798171594484	1.3358060116940913	1.0602732067740157	0.7787891714659103	1.3072769725016986	
410	0.3861635616343182	0.7998942124000846	1.4074352199548625	1.8248786302034898	1.3152699617490577	0.5787596353075801	1.3358060116940913	1.0602732067740157	0.7912182741467817	1.3272810054244493	
420	0.3861635616343182	0.7998942124000846	1.30963144659469	1.8248786302034898	1.655313793344965	0.5787596353075801	1.8196266858008239	1.352379105498793	0.7912182741467817	1.5933527261399112	
430	0.3861635616343182	0.7998942124000846	0.9879539846150082	1.8248786302034898	1.6095558098051959	0.5787596353075801	1.5602523658642202	1.352379105498793	0.7912182741467817	1.5933527261399112	
440	0.36425973207845974	0.7998942124000846	1.1017695192324246	1.8248786302034898	1.6095558098051959	0.713850026070705	1.5889628498869126	1.6649208378355895	0.7345203324811085	1.7012116757971327	
450	0.43847662843369994	0.7998942124000846	1.375823898699697	1.8248786302034898	2.0652750648305864	0.9355080336844888	1.5889628498869126	1.6649208378355895	0.7345203324811085	1.9783541866747567	
460	0.43847662843369994	0.7386206441970011	1.8230545193637588	2.19252635881083	2.0652750648305864	1.133111190776676	1.5889628498869126	1.6649208378355895	0.7345203324811085	1.74522124132264	
470	0.4063296093835058	0.7637897351479641	1.8230545193637588	1.8932320592818812	2.0652750648305864	0.6943671853537424	1.5889628498869126	1.6159931126117462	0.9332694705148874	1.74522124132264	
480	0.3348372618388762	0.7637897351479641	1.8230545193637588	1.8932320592818812	2.0652750648305864	0.573754658429601	1.1100523438757672	1.6159931126117462	0.7147720588277691	1.74522124132264	
490	0.2849135616373925	0.866823640875241	1.8230545193637588	1.9299751575074806	1.5910296325100433	0.573754658429601	1.1100523438757672	1.6159931126117462	0.7306408590340109	1.4766529739274654	
500	0.22572728878480847	0.6687329959580839	1.8230545193637588	1.7518195756956614	1.2234781919601352	0.4163661852898734	1.1100523438757672	1.6159931126117462	0.6097075235565523	1.49348004621152	
510	0.22572728878480847	0.731569459273454	2.2695860030234614	1.699501122357535	1.2234781919601352	0.4521097955257186	0.7329839655179786	1.6159931126117462	0.7375986661492593	1.3649108944299146	
520	0.22572728878480847	0.731569459273454	2.3722223650652605	2.1509910159291064	1.2234781919601352	0.34122476362288706	0.7749135132340944	1.57911814995772	0.8467217446410267	1.0917163734498454	
530	0.234174115907148	0.7239332354119824	2.3722223650652605	2.239470825184829	1.2234781919601352	0.34122476362288706	0.925035372350352	1.57911814995772	0.7342711627221828	1.0917163734498454	
540	0.1721925447050071	1.1571970263360252	2.3722223650652605	1.906720316414222	1.3093281077720724	0.34122476362288706	0.8673996125141008	1.57911814995772	0.8614861407462606	1.0508954144923228	
550	0.1721925447050071	1.1571970263360252	2.5103663467250574	1.906720316414222	1.1694383745561585	0.3520233335331096	0.7971658425301678	1.6683534246258283	1.0228942391684603	1.0508954144923228	
560	0.1721925447050071	1.3085215362341314	2.5103663467250574	1.8395117967808239	1.1694383745561585	0.3275283200862781	0.7957355827026353	1.6681778384156465	1.1114361182442494	1.0665615077356432	
570	0.16617786625255088	1.3085215362341314	2.417194919041593	1.8395117967808239	1.1694383745561585	0.37770684394487314	0.8553563039007844	1.199172526565341	1.2251078624174383	1.2671094192830585	
580	0.12703896500315043	1.3085215362341314	2.417194919041593	2.3563732570301195	1.1694383745561585	0.40087196553344817	1.1049152427277962	1.4558191831589435	1.5850894617267177	1.4902114175261378	
590	0.12703896500315043	1.3085215362341314	3.1247073355732895	2.3563732570301195	1.3793646083284516	0.5064994792713533	1.0527415930856099	2.0791945213615173	1.2322721724058525	1.4902114175261378	
600	0.15331749504097317	1.4258124036458062	2.7685325079033802	2.3242337700547626	1.3793646083284516	0.6303507379686807	0.7568612507095416	2.0791945213615173	1.2322721724058525	1.4902114175261378	
610	0.15331749504097317	1.6059995190718328	2.7685325079033802	2.2715037556545323	1.4059478221879889	0.6959587650372053	0.8766103790586107	2.0791945213615173	1.0598789235779482	1.872787178587211	
620	0.15242189553062682	1.2348415861600213	2.7685325079033802	2.5074852160493286	1.6723164483632977	0.8440721827671593	0.8766103790586107	2.2286482010302966	1.2392683267691489	1.7471522752240334	
630	0.15242189553062682	1.4742699876025729	2.7685325079033802	2.5074852160493286	1.6723164483632977	0.6737850946466596	0.9178912730258992	2.2286482010302966	1.2392683267691489	1.7471522752240334	
640	0.1639516352660597	1.4742699876025729	2.7685325079033802	3.1300414003673405	1.6723164483632977	0.6171850642441525	0.9178912730258992	1.9859524990632529	1.2232530816021552	1.4979286786522719	
650	0.16976107566028917	1.5333865807074434	2.7685325079033802	3.25848907679002	1.6723164483632977	0.5967073109721833	0.7818671180056765	1.9859524990632529	1.32975418423195	1.4979286786522719	
660	0.12283761350637397	1.5333865807074434	2.7887731888774407	3.25848907679002	1.6723164483632977	0.5432144128835319	0.8151935084405996	1.9859524990632529	1.4751748334677912	1.360444919280921	
670	0.12283761350637397	1.2801562667780302	2.618628165103291	3.4723552914295523	1.920780368716143	0.5432144128835319	0.9708978950950343	1.9859524990632529	1.3630952322353411	1.360444919280921	
680	0.0986367402818891	1.221350107860062	2.27008463704693	3.4723552914295523	2.4961999183929646	0.5432144128835319	0.9708978950950343	1.9859524990632529	1.3630952322353411	1.041076021081673	
690	0.0720109454844133	1.221350107860062	1.7582352500026168	3.0649195717228626	2.0591633819672746	0.44486943083717545	0.9708978950950343	1.9859524990632529	1.3228702522662987	1.041076021081673	
700	0.0720109454844133	1.221350107860062	1.823650812349065	3.068121174637552	1.5270757877239367	0.44486943083717545	0.9708978950950343	2.1008073960042806	1.6756535576409493	1.041076021081673	
710	0.0720109454844133	1.221350107860062	2.367200715073775	3.068121174637552	1.576639824726857	0.44486943083717545	1.4194970866733778	1.709845025076083	1.6756535576409493	1.041076021081673	
720	0.09347411631099457	1.1420048285760085	2.367200715073775	3.068121174637552	1.576639824726857	0.44486943083717545	1.1091874879568613	1.709845025076083	1.6756535576409493	0.8417297211745788	
730	0.08528322884106923	1.5086205687117078	2.376969452624819	3.068121174637552	1.576639824726857	0.44486943083717545	1.8986177769481416	1.709845025076083	1.6756535576409493	0.8417297211745788	
740	0.08052413942609245	1.240386935507627	2.759654814981495	2.5076454858280073	1.576639824726857	0.44486943083717545	1.8986177769481416	1.709845025076083	1.3066937445094586	0.8417297211745788	
750	0.06397636137977716	1.240386935507627	2.5424958068657015	2.5076454858280073	2.0837725421866247	0.5378049577860284	1.4621688859107789	2.119213172157734	1.3066937445094586	0.6565483238504256	
760	0.06397636137977716	1.240386935507627	2.5424958068657015	3.151795578112965	1.7524172238857956	0.5102401963887793	1.4621688859107789	2.119213172157734	1.204542493683433	0.7258493938253168	
770	0.050503910409976656	1.0191256967515336	2.5424958068657015	3.151795578112965	1.7524172238857956	0.7153242681671877	1.6333456732637488	2.2478965680778566	0.9585491782560104	0.7258493938253168	
780	0.050503910409976656	1.2332049958039941	2.5424958068657015	3.151795578112965	1.5762069435979855	0.9440964562788837	1.6333456732637488	2.2478965680778566	1.3365510903076807	0.8567055924636354	
790	0.050503910409976656	1.1231182663774355	2.3226539313245733	3.151795578112965	1.5762069435979855	1.0414023816855673	2.127827447419633	2.258510606515663	1.3365510903076807	1.3105502750420122	
800	0.04095863227371085	1.2109420589321047	2.813123662438683	3.151795578112965	2.031098073025307	1.1687245573672052	2.127827447419633	2.258510606515663	1.1056540244319155	1.3105502750420122	
810	0.046128306794758836	1.2109420589321047	2.813123662438683	3.4024053039130124	2.031098073025307	1.703134035927246	2.1458905024926747	2.258510606515663	1.6446412781085753	1.2228197014894153	
820	0.046128306794758836	1.3286970105404143	2.813123662438683	3.4024053039130124	2.630206844921274	1.703134035927246	2.371727851179678	1.8024824718701395	1.9930138039817515	1.3572342864821176	
830	0.053080978286886106	1.0696725599282106	2.813123662438683	3.4024053039130124	2.630206844921274	1.703134035927246	2.371727851179678	1.679251167864586	1.9899748507369495	1.3572342864821176	
840	0.041039701688192654	0.7119489093247553	2.813123662438683	3.4024053039130124	2.630206844921274	1.527041730321789	2.7221844594014777	1.679251167864586	1.9899748507369495	1.2096691050808441	
850	0.041039701688192654	0.7119489093247553	2.813123662438683	4.278733483961193	1.9552707504781581	1.2599710424786308	2.5591422363135115	1.7201779431769155	1.9899748507369495	1.326796305435614	
860	0.041039701688192654	0.7119489093247553	2.813123662438683	4.459039346948069	1.9373038664575963	1.8182933756405022	2.146706964330808	1.7197698228271945	1.965905873831619	1.326796305435614	
870	0.03947782317250567	0.9384346011120085	2.813123662438683	3.632711617048224	1.9373038664575963	1.8182933756405022	2.146706964330808	1.3993714594200788	2.0999773437025016	1.5030813223741006	
880	0.035431248898268486	0.9384346011120085	3.1977932259849404	3.632711617048224	2.2851408704900953	1.8182933756405022	2.146706964330808	1.158621511850618	2.576025484670855	1.5030813223741006	
890	0.035431248898268486	0.9384346011120085	3.1977932259849404	3.632711617048224	2.905721514180299	1.559540438478938	2.146706964330808	1.380498428896643	2.576025484670855	2.0037877345369575	
900	0.03390061199348691	1.028845979123269	3.1977932259849404	3.632711617048224	2.8742153825973964	1.1945277421875808	1.6891127494425584	1.176923838710639	2.576025484670855	2.0037877345369575	
910	0.03390061199348691	0.9714238179887775	2.720509425587392	3.193239511537244	2.8742153825973964	1.4037408032150107	1.6891127494425584	1.176923838710639	3.4396815359266193	1.7545988587548218	
920	0.040569308912278675	0.9314846329477654	1.7667728861050005	3.6791743105524617	3.182013802954546	1.6611046005090213	1.9844231423181429	1.176923838710639	3.4396815359266193	1.7545988587548218	
930	0.040569308912278675	1.05985276647896	2.0473424707423926	3.974544104137176	2.571439540472965	1.6611046005090213	1.8129462614611076	1.0778989688796303	3.4396815359266193	2.0307717024640044	
940	0.040569308912278675	1.05985276647896	2.5963710267124323	3.0131221300036852	2.571439540472965	2.0370198290237127	2.412257468079738	1.588821847094325	3.117119602543997	1.7169424576373997	
950	0.044723609892822674	0.8822971657048142	2.5963710267124323	3.1585772196575874	2.580838870970208	2.0370198290237127	2.041933942512207	1.7010364473064596	3.117119602543997	1.7169424576373997	
960	0.044723609892822674	0.8822971657048142	2.6433265357585127	3.807005794340778	2.9985899471674724	1.7309165355039555	2.1082525893110384	2.150838875806479	3.117119602543997	1.7169424576373997	
970	0.06343067856369086	0.9768290190305734	2.7505938086822597	3.281485394701294	2.9985899471674724	1.7309165355039555	1.6408906233564022	2.4355304029947398	2.6233885300924595	1.7169424576373997	
980	0.06343067856369086	1.0377871543586334	2.7505938086822597	3.281485394701294	2.6086878047996542	2.167994640415436	2.624723975494505	2.4355304029947398	2.5330499340579653	1.7834672014915463	
990	0.06926107106468073	1.0864836384550673	2.7505938086822597	2.8469009957018008	3.3536195453939657	2.071902866534919	2.6644773135699658	2.4355304029947398	2.6057002546117713	2.290566864910815	
1000	0.06926107106468073	1.3946190750310465	2.7505938086822597	2.150861895780493	1.9875711262254283	1.5621891444801337	1.7570414859045438	2.0098720806822574	2.6057002546117713	2.7620596724648254	
1010	0.06926107106468073	1.3852362244849725	2.7505938086822597	2.580190274955465	1.9875711262254283	1.5621891444801337	1.8042799711346027	1.4931721928660968	2.6057002546117713	2.7620596724648254	
1020	0.06926107106468073	1.3852362244849725	2.2351538557849002	1.9355531667251968	1.9875711262254283	1.5621891444801337	1.8042799711346027	1.2132146145973506	2.8841916876310076	2.580472573902211	
1030	0.06926107106468073	1.3852362244849725	2.2351538557849002	1.7002069648719011	1.9875711262254283	1.1219128790259205	1.8042799711346027	1.23818930591631	2.359036074227007	2.3906838915465785	
1040	0.06926107106468073	1.3852362244849725	2.2351538557849002	1.8068904774448917	2.209496425115837	0.9287068816309405	2.3058156661326143	2.138912983135471	2.5171985139388267	2.3906838915465785	
1050	0.06462983005192385	1.1087507811661372	2.305727784411633	1.7855172816341771	2.1811036939361013	1.0213582614827394	1.7944862012439675	2.138912983135471	2.3607228118076518	2.3906838915465785	
1060	0.08577512567137456	0.8520183586532349	1.7557572424880945	1.7855172816341771	2.1811036939361013	1.1885820470002708	2.644238347089611	2.6709331146145265	1.979039909131893	2.3906838915465785	
1070	0.08577512567137456	0.8520183586532349	1.007832671397232	1.8085262670762001	2.5975945402701157	1.993081455001937	2.644238347089611	2.6709331146145265	1.979039909131893	2.3906838915465785	
1080	0.10570786409065655	0.9076301044596778	1.007832671397232	1.796513700721145	2.5975945402701157	1.5649846586499483	2.644238347089611	2.6709331146145265	2.4053158401420593	1.9345404607920091	
1090	0.10570786409065655	0.7721642039601504	1.007832671397232	1.8418816118460821	3.609254001098445	2.1008207258006033	1.826197019260507	2.9204560722876454	2.4053158401420593	1.9345404607920091	
1100	0.08805427124029828	0.7721642039601504	1.007832671397232	2.090179628629812	3.609254001098445	2.9842459886429498	1.6718101794875888	2.9204560722876454	2.4053158401420593	1.4802863169416531	
1110	0.08805427124029828	0.7721642039601504	1.1454138246929886	2.090179628629812	3.609254001098445	2.9842459886429498	1.695748487602075	2.9204560722876454	2.4053158401420593	2.744265674868273	
1120	0.10073083674514788	0.7721642039601504	1.0231390481570846	2.5238242615612303	3.8847810297898544	2.9842459886429498	2.28168998259006	2.9204560722876454	3.0391930654425736	2.744265674868273	
1130	0.10073083674514788	0.7721642039601504	1.0231390481570846	2.5238242615612303	2.570716775739807	2.9842459886429498	2.4997923129990745	2.8417972754221834	3.1962733273298367	3.4493470387712657	
1140	0.10073083674514788	0.6172157483474525	1.3533256655273316	2.5946520913291193	2.570716775739807	2.9842459886429498	2.4516711836155856	2.8022787786394754	3.1962733273298367	3.236477421685388	
1150	0.10073083674514788	0.6844947807220667	1.3533256655273316	1.966869394637642	3.097997146054588	2.583772881806179	2.721332232320954	2.8022787786394754	3.1962733273298367	3.313190095868541	
1160	0.13295127513946622	0.5209213534239577	1.2292580978107048	2.0194199657232765	2.3811955311578874	2.583772881806179	2.721332232320954	2.8022787786394754	3.1962733273298367	2.7983257286653545	
1170	0.13295127513946622	0.6148967969257055	1.2292580978107048	2.0194199657232765	2.3811955311578874	2.583772881806179	2.6329696321526335	2.392199544591934	3.1832782240897273	2.7520364751783775	
1180	0.13295127513946622	0.6148967969257055	1.063743646017246	1.9675913572180708	2.3811955311578874	2.583772881806179	2.6329696321526335	3.3493344640473346	2.801095815548711	2.7520364751783775	
1190	0.13295127513946622	0.6083930260497626	1.063743646017246	2.0725395979090386	2.1834122373568032	2.583772881806179	2.240910610680908	2.785110435244811	3.385646591926578	2.7520364751783775	
1200	0.13295127513946622	0.6083930260497626	1.0659472251165376	1.9480916092573874	1.7321376314904966	2.583772881806179	2.240910610680908	2.7826235728764512	3.385646591926578	2.7620617883059055	
1210	0.13295127513946622	0.7854814456987458	1.1593040194027335	1.9480916092573874	1.9217539774232073	2.583772881806179	2.0237405252853975	2.707797410602437	3.385646591926578	2.283917017831798	
1220	0.13295127513946622	0.900559771756408	1.1593040194027335	2.137828952582389	1.5177415821752613	1.9508037431763021	1.7245619103249368	2.707797410602437	3.639833373124878	2.437947933979804	
1230	0.1360737245303554	0.900559771756408	1.1593040194027335	2.4834079243717637	1.8268922417775426	2.2250762144662386	2.1453313402098373	2.51029559057486	3.639833373124878	2.437947933979804	
1240	0.14066809102577255	0.900559771756408	1.2000099197800709	2.3314304203594047	2.482728906614111	2.2283902372209834	2.1453313402098373	2.9246071274579597	3.639833373124878	2.5152449884895836	
1250	0.14066809102577255	1.1096494247792281	1.0869531726418498	2.5904067812267724	2.3890160857749008	2.2283902372209834	2.475322821247528	2.884413341480476	2.83425523420121	2.5152449884895836	
1260	0.14066809102577255	1.3222318036177616	1.0869531726418498	2.4295804576991955	2.468503854378995	2.2283902372209834	3.017730162806253	2.884413341480476	2.911818885000273	2.5152449884895836	
1270	0.1294952639706534	1.3222318036177616	1.0869531726418498	2.4295804576991955	3.210291763098334	1.9838968895843225	3.0370268957484443	2.6209179878467737	2.911818885000273	2.5152449884895836	
1280	0.12866369692738355	1.040226707725449	1.0869531726418498	2.0028710291678156	2.28680329396936	2.3703123498686476	3.0370268957484443	2.6209179878467737	2.911818885000273	1.9863487052041988	
1290	0.14919754852371864	1.040226707725449	1.0062361397611341	2.174086651258354	2.28680329396936	2.3703123498686476	2.9459843555999465	2.869417565186492	2.911818885000273	2.6475788368756175	
1300	0.14919754852371864	1.3710576826855518	1.0864023413175032	1.8695911963155756	1.8720318528640307	2.798351711036475	3.257045684791288	3.7771137793163128	2.911818885000273	2.3898260462512324	
1310	0.1301574793247575	1.039909454393529	1.0864023413175032	1.8695911963155756	1.7816808550072758	3.2254002789924527	3.257045684791288	3.7771137793163128	2.911818885000273	2.2405537975886367	
1320	0.1003549013042395	1.1938517962733781	1.0864023413175032	1.8695911963155756	1.7816808550072758	2.883095378467232	3.257045684791288	3.019596567956519	2.5101992877407078	2.2405537975886367	
1330	0.1003549013042395	1.3541597066110713	1.0864023413175032	1.8695911963155756	1.7816808550072758	2.883095378467232	2.6520199475258006	2.843963818305567	2.4405569722556293	1.8988788117279385	
1340	0.21922868234839044	1.1226656633086882	1.0864023413175032	2.162756997656635	1.7816808550072758	2.4099577718980165	2.6520199475258006	3.1139471613349894	2.4405569722556293	2.452718892213775	
1350	0.14343968358785078	1.2771137440423352	1.3302682707399704	1.819314705817346	1.7816808550072758	2.3362964035078098	2.8301653489365783	3.1139471613349894	2.4405569722556293	2.452718892213775	
1360	0.14343968358785078	1.5923727183917777	1.1796398046494327	1.773027505209425	2.13316098885525	2.6975154146751246	3.039591999965228	3.1139471613349894	2.5870829957401758	2.452718892213775	
1370	0.1628425723827134	2.0907323808531735	1.2116700552562545	1.773027505209425	2.8383893665384026	1.8011783840876048	3.039591999965228	3.1139471613349894	2.5870829957401758	2.452718892213775	
1380	0.1811686322895261	2.0907323808531735	0.9136718372972331	1.961411852893445	3.082570898585725	1.8011783840876048	3.039591999965228	3.1139471613349894	2.5870829957401758	2.3859051588260143	
1390	0.1621978219794585	2.1734290731640717	1.1253799213253979	1.8314512123704927	2.337812845545457	1.8011783840876048	3.772219201740155	3.1139471613349894	2.5870829957401758	1.4166198148123892	
1400	0.16708546837480695	1.7820220303303391	1.1253799213253979	1.8314512123704927	2.337812845545457	1.9925375638373017	3.772219201740155	3.1139471613349894	2.1730171691027844	1.3008950633091567	
1410	0.15867916850088482	1.9153775275874605	1.1253799213253979	1.8314512123704927	2.337812845545457	2.309247965549111	3.772219201740155	3.1139471613349894	2.279178256282695	1.5571595904275395	
1420	0.14393087841327307	1.4081998267446445	1.1830087457675662	1.8314512123704927	2.6303864562908754	2.1590816235549632	3.772219201740155	2.578097142038992	2.279178256282695	1.5571595904275395	
1430	0.14393087841327307	1.4081998267446445	1.1830087457675662	1.7910618999063452	2.909668972535012	2.9876834090063684	3.772219201740155	2.578097142038992	2.2747287469317126	1.7010675315108024	
1440	0.14393087841327307	1.4302769918187705	1.5689230172287352	1.7910618999063452	2.924380374671414	2.9876834090063684	3.6964270251478033	3.2972841773306985	2.2747287469317126	1.8068022672744173	
1450	0.10925039595688124	1.5171703092149509	1.5689230172287352	1.7910618999063452	2.924380374671414	2.9454354181506783	3.6964270251478033	3.2972841773306985	2.3553338135451254	1.8068022672744173	
1460	0.08405896177197766	1.2684808424330074	1.5356004503574148	2.35957105515834	2.924380374671414	2.9454354181506783	3.6964270251478033	3.2972841773306985	2.7939132091595984	2.0583175291868394	
1470	0.08405896177197766	1.138995410423145	1.1660095216035786	2.35957105515834	2.8895316976071133	3.0379389542685913	3.6964270251478033	3.2972841773306985	2.826433592426341	1.9710164973642628	
1480	0.08019284197949139	1.138995410423145	1.1660095216035786	2.203212865543351	3.3826757847348374	2.2861264187477146	3.4272768229679125	3.2972841773306985	2.826433592426341	1.9710164973642628	
1490	0.09693034599319314	1.138995410423145	1.0979528328774397	1.828071993709538	4.142971560016622	2.2861264187477146	3.4272768229679125	3.2972841773306985	2.1215297248662472	2.2254306348908752	
1500	0.09693034599319314	1.138995410423145	1.0979528328774397	1.4129959171574336	3.143877356335868	2.2861264187477146	3.4272768229679125	3.588335787257269	2.5418800714174727	2.669288355719742	
1510	0.09550614418645056	1.138995410423145	1.2355819009748352	1.845052187893194	3.143877356335868	2.2861264187477146	3.3389480700177683	3.084079568279243	2.5418800714174727	2.669288355719742	
1520	0.1436036511982653	1.2300132915156825	1.2355819009748352	1.845052187893194	3.143877356335868	2.512308174490085	4.413918728778602	2.5043585180860597	3.290866904168736	2.669288355719742	
1530	0.16078312304711817	1.340932860249637	1.4340979524590296	1.845052187893194	3.5234404411608518	2.513921364176462	4.413918728778602	2.5043585180860597	2.9559686859608596	2.749657874817432	
